Date,William Blair & Company
2010-07-05,33
2010-07-06,33
2010-07-07,33
2010-07-08,33
2010-07-09,33
2010-07-10,33
2010-07-11,33
2010-07-12,33
2010-07-13,33
2010-07-14,33
2010-07-15,33
2010-07-16,33
2010-07-17,34
2010-07-18,34
2010-07-19,34
2010-07-20,34
2010-07-21,34
2010-07-22,34
2010-07-23,34
2010-07-24,34
2010-07-25,34
2010-07-26,34
2010-07-27,34
2010-07-28,34
2010-07-29,34
2010-07-30,34
2010-07-31,34
2010-08-01,35
2010-08-02,34
2010-08-03,34
2010-08-04,34
2010-08-05,34
2010-08-06,34
2010-08-07,34
2010-08-08,34
2010-08-09,33
2010-08-10,33
2010-08-11,33
2010-08-12,33
2010-08-13,33
2010-08-14,33
2010-08-15,33
2010-08-16,33
2010-08-17,32
2010-08-18,32
2010-08-19,32
2010-08-20,32
2010-08-21,32
2010-08-22,32
2010-08-23,32
2010-08-24,32
2010-08-25,31
2010-08-26,31
2010-08-27,31
2010-08-28,31
2010-08-29,31
2010-08-30,31
2010-08-31,31
2010-09-01,31
2010-09-02,31
2010-09-03,31
2010-09-04,31
2010-09-05,31
2010-09-06,31
2010-09-07,31
2010-09-08,31
2010-09-09,31
2010-09-10,31
2010-09-11,32
2010-09-12,32
2010-09-13,32
2010-09-14,32
2010-09-15,32
2010-09-16,32
2010-09-17,32
2010-09-18,32
2010-09-19,32
2010-09-20,32
2010-09-21,33
2010-09-22,33
2010-09-23,33
2010-09-24,33
2010-09-25,33
2010-09-26,33
2010-09-27,33
2010-09-28,33
2010-09-29,33
2010-09-30,33
2010-10-01,34
2010-10-02,34
2010-10-03,34
2010-10-04,34
2010-10-05,34
2010-10-06,34
2010-10-07,34
2010-10-08,34
2010-10-09,34
2010-10-10,34
2010-10-11,34
2010-10-12,34
2010-10-13,34
2010-10-14,34
2010-10-15,34
2010-10-16,34
2010-10-17,34
2010-10-18,34
2010-10-19,34
2010-10-20,34
2010-10-21,34
2010-10-22,34
2010-10-23,34
2010-10-24,34
2010-10-25,34
2010-10-26,34
2010-10-27,34
2010-10-28,34
2010-10-29,34
2010-10-30,34
2010-10-31,34
2010-11-01,35
2010-11-02,34
2010-11-03,34
2010-11-04,34
2010-11-05,33
2010-11-06,33
2010-11-07,33
2010-11-08,33
2010-11-09,32
2010-11-10,32
2010-11-11,32
2010-11-12,32
2010-11-13,31
2010-11-14,31
2010-11-15,31
2010-11-16,31
2010-11-17,30
2010-11-18,30
2010-11-19,30
2010-11-20,29
2010-11-21,29
2010-11-22,29
2010-11-23,29
2010-11-24,28
2010-11-25,28
2010-11-26,28
2010-11-27,28
2010-11-28,27
2010-11-29,27
2010-11-30,27
2010-12-01,27
2010-12-02,27
2010-12-03,27
2010-12-04,27
2010-12-05,27
2010-12-06,27
2010-12-07,27
2010-12-08,27
2010-12-09,27
2010-12-10,27
2010-12-11,27
2010-12-12,27
2010-12-13,27
2010-12-14,27
2010-12-15,27
2010-12-16,27
2010-12-17,27
2010-12-18,27
2010-12-19,27
2010-12-20,27
2010-12-21,27
2010-12-22,27
2010-12-23,27
2010-12-24,27
2010-12-25,27
2010-12-26,27
2010-12-27,27
2010-12-28,27
2010-12-29,27
2010-12-30,27
2010-12-31,27
2011-01-01,27
2011-01-02,27
2011-01-03,27
2011-01-04,27
2011-01-05,27
2011-01-06,28
2011-01-07,28
2011-01-08,28
2011-01-09,28
2011-01-10,29
2011-01-11,29
2011-01-12,29
2011-01-13,29
2011-01-14,29
2011-01-15,30
2011-01-16,30
2011-01-17,30
2011-01-18,30
2011-01-19,31
2011-01-20,31
2011-01-21,31
2011-01-22,31
2011-01-23,31
2011-01-24,32
2011-01-25,32
2011-01-26,32
2011-01-27,32
2011-01-28,33
2011-01-29,33
2011-01-30,33
2011-01-31,33
2011-02-01,34
2011-02-02,33
2011-02-03,33
2011-02-04,33
2011-02-05,33
2011-02-06,32
2011-02-07,32
2011-02-08,32
2011-02-09,32
2011-02-10,31
2011-02-11,31
2011-02-12,31
2011-02-13,31
2011-02-14,30
2011-02-15,30
2011-02-16,30
2011-02-17,30
2011-02-18,29
2011-02-19,29
2011-02-20,29
2011-02-21,29
2011-02-22,28
2011-02-23,28
2011-02-24,28
2011-02-25,28
2011-02-26,27
2011-02-27,27
2011-02-28,27
2011-03-01,27
2011-03-02,27
2011-03-03,27
2011-03-04,27
2011-03-05,27
2011-03-06,27
2011-03-07,28
2011-03-08,28
2011-03-09,28
2011-03-10,28
2011-03-11,28
2011-03-12,29
2011-03-13,29
2011-03-14,29
2011-03-15,29
2011-03-16,29
2011-03-17,30
2011-03-18,30
2011-03-19,30
2011-03-20,30
2011-03-21,30
2011-03-22,31
2011-03-23,31
2011-03-24,31
2011-03-25,31
2011-03-26,31
2011-03-27,32
2011-03-28,32
2011-03-29,32
2011-03-30,32
2011-03-31,32
2011-04-01,33
2011-04-02,32
2011-04-03,32
2011-04-04,32
2011-04-05,32
2011-04-06,32
2011-04-07,31
2011-04-08,31
2011-04-09,31
2011-04-10,31
2011-04-11,31
2011-04-12,30
2011-04-13,30
2011-04-14,30
2011-04-15,30
2011-04-16,30
2011-04-17,29
2011-04-18,29
2011-04-19,29
2011-04-20,29
2011-04-21,29
2011-04-22,28
2011-04-23,28
2011-04-24,28
2011-04-25,28
2011-04-26,28
2011-04-27,27
2011-04-28,27
2011-04-29,27
2011-04-30,27
2011-05-01,27
2011-05-02,27
2011-05-03,28
2011-05-04,28
2011-05-05,29
2011-05-06,29
2011-05-07,30
2011-05-08,30
2011-05-09,31
2011-05-10,31
2011-05-11,32
2011-05-12,33
2011-05-13,33
2011-05-14,34
2011-05-15,34
2011-05-16,35
2011-05-17,35
2011-05-18,36
2011-05-19,36
2011-05-20,37
2011-05-21,37
2011-05-22,38
2011-05-23,39
2011-05-24,39
2011-05-25,40
2011-05-26,40
2011-05-27,41
2011-05-28,41
2011-05-29,42
2011-05-30,42
2011-05-31,43
2011-06-01,44
2011-06-02,43
2011-06-03,43
2011-06-04,43
2011-06-05,43
2011-06-06,43
2011-06-07,42
2011-06-08,42
2011-06-09,42
2011-06-10,42
2011-06-11,42
2011-06-12,41
2011-06-13,41
2011-06-14,41
2011-06-15,41
2011-06-16,41
2011-06-17,40
2011-06-18,40
2011-06-19,40
2011-06-20,40
2011-06-21,40
2011-06-22,39
2011-06-23,39
2011-06-24,39
2011-06-25,39
2011-06-26,39
2011-06-27,38
2011-06-28,38
2011-06-29,38
2011-06-30,38
2011-07-01,38
2011-07-02,38
2011-07-03,38
2011-07-04,38
2011-07-05,38
2011-07-06,38
2011-07-07,38
2011-07-08,38
2011-07-09,39
2011-07-10,39
2011-07-11,39
2011-07-12,39
2011-07-13,39
2011-07-14,39
2011-07-15,39
2011-07-16,39
2011-07-17,40
2011-07-18,40
2011-07-19,40
2011-07-20,40
2011-07-21,40
2011-07-22,40
2011-07-23,40
2011-07-24,40
2011-07-25,41
2011-07-26,41
2011-07-27,41
2011-07-28,41
2011-07-29,41
2011-07-30,41
2011-07-31,41
2011-08-01,42
2011-08-02,41
2011-08-03,41
2011-08-04,41
2011-08-05,41
2011-08-06,41
2011-08-07,41
2011-08-08,41
2011-08-09,40
2011-08-10,40
2011-08-11,40
2011-08-12,40
2011-08-13,40
2011-08-14,40
2011-08-15,40
2011-08-16,40
2011-08-17,39
2011-08-18,39
2011-08-19,39
2011-08-20,39
2011-08-21,39
2011-08-22,39
2011-08-23,39
2011-08-24,39
2011-08-25,38
2011-08-26,38
2011-08-27,38
2011-08-28,38
2011-08-29,38
2011-08-30,38
2011-08-31,38
2011-09-01,38
2011-09-02,37
2011-09-03,37
2011-09-04,37
2011-09-05,37
2011-09-06,36
2011-09-07,36
2011-09-08,36
2011-09-09,36
2011-09-10,35
2011-09-11,35
2011-09-12,35
2011-09-13,35
2011-09-14,34
2011-09-15,34
2011-09-16,34
2011-09-17,34
2011-09-18,34
2011-09-19,33
2011-09-20,33
2011-09-21,33
2011-09-22,33
2011-09-23,32
2011-09-24,32
2011-09-25,32
2011-09-26,32
2011-09-27,31
2011-09-28,31
2011-09-29,31
2011-09-30,31
2011-10-01,31
2011-10-02,30
2011-10-03,30
2011-10-04,29
2011-10-05,29
2011-10-06,29
2011-10-07,28
2011-10-08,28
2011-10-09,27
2011-10-10,27
2011-10-11,27
2011-10-12,26
2011-10-13,26
2011-10-14,25
2011-10-15,25
2011-10-16,25
2011-10-17,24
2011-10-18,24
2011-10-19,24
2011-10-20,23
2011-10-21,23
2011-10-22,22
2011-10-23,22
2011-10-24,22
2011-10-25,21
2011-10-26,21
2011-10-27,20
2011-10-28,20
2011-10-29,20
2011-10-30,19
2011-10-31,19
2011-11-01,19
2011-11-02,19
2011-11-03,19
2011-11-04,19
2011-11-05,20
2011-11-06,20
2011-11-07,20
2011-11-08,20
2011-11-09,21
2011-11-10,21
2011-11-11,21
2011-11-12,21
2011-11-13,22
2011-11-14,22
2011-11-15,22
2011-11-16,23
2011-11-17,23
2011-11-18,23
2011-11-19,23
2011-11-20,24
2011-11-21,24
2011-11-22,24
2011-11-23,24
2011-11-24,25
2011-11-25,25
2011-11-26,25
2011-11-27,25
2011-11-28,26
2011-11-29,26
2011-11-30,26
2011-12-01,27
2011-12-02,27
2011-12-03,27
2011-12-04,27
2011-12-05,27
2011-12-06,28
2011-12-07,28
2011-12-08,28
2011-12-09,28
2011-12-10,29
2011-12-11,29
2011-12-12,29
2011-12-13,29
2011-12-14,29
2011-12-15,30
2011-12-16,30
2011-12-17,30
2011-12-18,30
2011-12-19,31
2011-12-20,31
2011-12-21,31
2011-12-22,31
2011-12-23,31
2011-12-24,32
2011-12-25,32
2011-12-26,32
2011-12-27,32
2011-12-28,33
2011-12-29,33
2011-12-30,33
2011-12-31,33
2012-01-01,34
2012-01-02,34
2012-01-03,34
2012-01-04,34
2012-01-05,34
2012-01-06,34
2012-01-07,34
2012-01-08,34
2012-01-09,35
2012-01-10,35
2012-01-11,35
2012-01-12,35
2012-01-13,35
2012-01-14,35
2012-01-15,35
2012-01-16,35
2012-01-17,36
2012-01-18,36
2012-01-19,36
2012-01-20,36
2012-01-21,36
2012-01-22,36
2012-01-23,36
2012-01-24,36
2012-01-25,37
2012-01-26,37
2012-01-27,37
2012-01-28,37
2012-01-29,37
2012-01-30,37
2012-01-31,37
2012-02-01,38
